ts_code,name,market,publisher,category,base_date,list_date,discovery_market
932322.CSI,港股内地民企50,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932322CNY100.CSI,港股内地民企50CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932322CNY110.CSI,港股内地民企50CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932322CNY200.CSI,港股内地民企50CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932322CNY210.CSI,港股内地民企50(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932322HKD210.CSI,港股内地民企50(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932323.CSI,港股内地民企综指,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932323CNY100.CSI,港股内地民企综指CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932323CNY110.CSI,港股内地民企综指CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932323CNY200.CSI,港股内地民企综指CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932323CNY210.CSI,港股内地民企综指(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932323HKD210.CSI,港股内地民企综指(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932324.CSI,港股通国企50,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932324CNY100.CSI,港股通国企50CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932324CNY110.CSI,港股通国企50CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932324CNY200.CSI,港股通国企50CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932324CNY210.CSI,港股通国企50(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932324HKD210.CSI,港股通国企50(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932325.CSI,港股通国企综指,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932325CNY100.CSI,港股通国企综指CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932325CNY110.CSI,港股通国企综指CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932325CNY200.CSI,港股通国企综指CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932325CNY210.CSI,港股通国企综指(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932325HKD210.CSI,港股通国企综指(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932326.CSI,港股通内地民企50,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932326CNY100.CSI,港股通内地民企50CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932326CNY110.CSI,港股通内地民企50CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932326CNY200.CSI,港股通内地民企50CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932326CNY210.CSI,港股通内地民企50(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932326HKD210.CSI,港股通内地民企50(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932327.CSI,港股通内地民企综指,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932327CNY100.CSI,港股通内地民企综指CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932327CNY110.CSI,港股通内地民企综指CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932327CNY200.CSI,港股通内地民企综指CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932327CNY210.CSI,港股通内地民企综指(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932327HKD210.CSI,港股通内地民企综指(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932328.CSI,港股通央企50,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932328CNY100.CSI,港股通央企50CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932328CNY110.CSI,港股通央企50CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932328CNY200.CSI,港股通央企50CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932328CNY210.CSI,港股通央企50(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932328HKD210.CSI,港股通央企50(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932329.CSI,港股通央企综指,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932329CNY100.CSI,港股通央企综指CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932329CNY110.CSI,港股通央企综指CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932329CNY200.CSI,港股通央企综指CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932329CNY210.CSI,港股通央企综指(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932329HKD210.CSI,港股通央企综指(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932330.CSI,港股央企50,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932330CNY100.CSI,港股央企50CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932330CNY110.CSI,港股央企50CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932330CNY200.CSI,港股央企50CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932330CNY210.CSI,港股央企50(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932330HKD210.CSI,港股央企50(全),CSI,中证指数有限公司,主题指数,20161230,20240711,CSI
932331.CSI,港股央企综指,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932331CNY100.CSI,港股央企综指CNYCPR,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932331CNY110.CSI,港股央企综指CNYCPR(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932331CNY200.CSI,港股央企综指CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932331CNY210.CSI,港股央企综指(全)CNY,CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932331HKD210.CSI,港股央企综指(全),CSI,中证指数有限公司,主题指数,20161230,20240730,CSI
932332.CSI,中证地债,CSI,中证指数有限公司,债券指数,20131231,20250116,CSI
932332CNY040.CSI,中证地债(净),CSI,中证指数有限公司,债券指数,20131231,20250116,CSI
932332CNY050.CSI,中证地债(利),CSI,中证指数有限公司,债券指数,20131231,20250116,CSI
932333.CSI,一般地债,CSI,中证指数有限公司,债券指数,20151231,20250116,CSI
932333CNY040.CSI,一般地债(净),CSI,中证指数有限公司,债券指数,20151231,20250116,CSI
932333CNY050.CSI,一般地债(利),CSI,中证指数有限公司,债券指数,20151231,20250116,CSI
932334.CSI,专项地债,CSI,中证指数有限公司,债券指数,20151231,20250116,CSI
932334CNY040.CSI,专项地债(净),CSI,中证指数有限公司,债券指数,20151231,20250116,CSI
932334CNY050.CSI,专项地债(利),CSI,中证指数有限公司,债券指数,20151231,20250116,CSI
932335.CSI,香港红利净收益,CSI,中证指数有限公司,策略指数,20041231,20241212,CSI
932336.CSI,0-3高等级信用票息策略,CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932336CNY040.CSI,0-3高等级信用票息策略(净),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932336CNY050.CSI,0-3高等级信用票息策略(利),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932336CNY060.CSI,0-3高等级信用票息策略(税),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932337.CSI,0-3中高信用票息策略,CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932337CNY040.CSI,0-3中高信用票息策略(净),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932337CNY050.CSI,0-3中高信用票息策略(利),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932337CNY060.CSI,0-3中高信用票息策略(税),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932338.CSI,0-5高等级信用票息策略,CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932338CNY040.CSI,0-5高等级信用票息策略(净),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932338CNY050.CSI,0-5高等级信用票息策略(利),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932338CNY060.CSI,0-5高等级信用票息策略(税),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932339.CSI,0-5中高信用票息策略,CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932339CNY040.CSI,0-5中高信用票息策略(净),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932339CNY050.CSI,0-5中高信用票息策略(利),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932339CNY060.CSI,0-5中高信用票息策略(税),CSI,中证指数有限公司,债券指数,20161230,20240812,CSI
932340.CSI,政金债0-5,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932340CNY040.CSI,政金债0-5(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932340CNY050.CSI,政金债0-5(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932341.CSI,政金债3-7,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932341CNY040.CSI,政金债3-7(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932341CNY050.CSI,政金债3-7(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932342.CSI,国开债0-5,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932342CNY040.CSI,国开债0-5(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932342CNY050.CSI,国开债0-5(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932343.CSI,国开债3-7,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932343CNY040.CSI,国开债3-7(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932343CNY050.CSI,国开债3-7(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932344.CSI,农发债0-5,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932344CNY040.CSI,农发债0-5(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932344CNY050.CSI,农发债0-5(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932345.CSI,农发债3-7,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932345CNY040.CSI,农发债3-7(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932345CNY050.CSI,农发债3-7(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932346.CSI,进出口债0-5,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932346CNY040.CSI,进出口债0-5(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932346CNY050.CSI,进出口债0-5(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932347.CSI,进出口债3-7,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932347CNY040.CSI,进出口债3-7(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932347CNY050.CSI,进出口债3-7(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932348.CSI,国债及政金债0-5,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932348CNY030.CSI,国债及政金债0-5(全),CSI,中证指数有限公司,债券指数,20071231,20260626,CSI
932348CNY040.CSI,国债及政金债0-5(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932348CNY050.CSI,国债及政金债0-5(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932349.CSI,国债及政金债3-7,CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932349CNY030.CSI,国债及政金债3-7(全),CSI,中证指数有限公司,债券指数,20071231,20260626,CSI
932349CNY040.CSI,国债及政金债3-7(净),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932349CNY050.CSI,国债及政金债3-7(利),CSI,中证指数有限公司,债券指数,20071231,20240902,CSI
932350.CSI,沪深300债券,CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932350CNY040.CSI,沪深300债券(净),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932350CNY050.CSI,沪深300债券(利),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932350CNY060.CSI,沪深300债券(税),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932351.CSI,沪深300AAA债券,CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932351CNY040.CSI,沪深300AAA债券(净),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932351CNY050.CSI,沪深300AAA债券(利),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932351CNY060.CSI,沪深300AAA债券(税),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932352.CSI,沪深300AAA0-3债券,CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932352CNY040.CSI,沪深300AAA0-3债券(净),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932352CNY050.CSI,沪深300AAA0-3债券(利),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932352CNY060.CSI,沪深300AAA0-3债券(税),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932353.CSI,沪深300AAA0-5债券,CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932353CNY040.CSI,沪深300AAA0-5债券(净),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932353CNY050.CSI,沪深300AAA0-5债券(利),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932353CNY060.CSI,沪深300AAA0-5债券(税),CSI,中证指数有限公司,债券指数,20171229,20250116,CSI
932356.CSI,华泰证券资管ABS,CSI,中证指数有限公司,债券指数,20181228,20250606,CSI
932356CNY040.CSI,华泰证券资管ABS(净),CSI,中证指数有限公司,债券指数,20181228,20250606,CSI
932356CNY050.CSI,华泰证券资管ABS(利),CSI,中证指数有限公司,债券指数,20181228,20250606,CSI
932356CNY060.CSI,华泰证券资管ABS(税),CSI,中证指数有限公司,债券指数,20181228,20250606,CSI
932357.CSI,专精特新100,CSI,中证指数有限公司,主题指数,20181228,20250721,CSI
932357CNY010.CSI,专精特新100全收益,CSI,中证指数有限公司,主题指数,20181228,20250721,CSI
932358.CSI,SSH芯片产业,CSI,中证指数有限公司,主题指数,20151231,20250117,CSI
932358CNY100.CSI,SSH芯片产业人民币中间价,CSI,中证指数有限公司,主题指数,20151231,20250117,CSI
932358CNY110.CSI,SSH芯片产业人民币中间价(全),CSI,中证指数有限公司,主题指数,20151231,20250117,CSI
932358CNY200.CSI,SSH芯片产业CNY,CSI,中证指数有限公司,主题指数,20151231,20250117,CSI
932358CNY210.CSI,SSH芯片产业(全)CNY,CSI,中证指数有限公司,主题指数,20151231,20250117,CSI
932358HKD210.CSI,SSH芯片产业(全),CSI,中证指数有限公司,主题指数,20151231,20250117,CSI
932359.CSI,国新国企人工智能,CSI,中证指数有限公司,主题指数,20181228,20250121,CSI
932359CNY010.CSI,国新国企人工智能全收益,CSI,中证指数有限公司,主题指数,20181228,20250121,CSI
932360.CSI,产业竞争优势,CSI,中证指数有限公司,主题指数,20161230,20241107,CSI
932360CNY010.CSI,产业竞争优势全收益,CSI,中证指数有限公司,主题指数,20161230,20241107,CSI
932360CNY020.CSI,产业竞争优势净收益,CSI,中证指数有限公司,主题指数,20161230,20241107,CSI
932361.CSI,港股通回购,CSI,中证指数有限公司,策略指数,20181228,20250114,CSI
932361CNY100.CSI,港股通回购人民币中间价,CSI,中证指数有限公司,策略指数,20181228,20250114,CSI
932361CNY110.CSI,港股通回购人民币中间价(全),CSI,中证指数有限公司,策略指数,20181228,20250114,CSI
